ID,Traditional,Simplified,Level,Context,WritingFreq,SpeakingFreq,MOE,Zhuyin,Pinyin,POS,Meaning,Compounds,Examples
4345,手背,手背,5,7.身體、醫療,4,1,"[[""手背"", [""34166""]]]",ㄕㄡˇ ㄅㄟˋ,shǒubèi,,,,
4346,手臂,手臂,5,7.身體、醫療,64,11,"[[""手臂"", [""34168""]]]",ㄕㄡˇ ㄅㄧˋ,shǒubì,,,,
4347,收藏,收藏,5,4.休閒、娛樂,26,13,"[[""收藏"", [""34136""]]]",ㄕㄡ ㄘㄤˊ,shōucáng,,,,
4348,手冊,手册,5,核心詞,17,5,"[[""手冊"", [""34220""]]]",ㄕㄡˇ ㄘㄜˋ,shǒucè,,,,
4349,手電筒,手电筒,5,2.日常起居,9,10,"[[""手電筒"", [""34178""]]]",ㄕㄡˇ ㄉㄧㄢˋ ㄊㄨㄥˇ,shǒudiàntǒng,,,,
4350,手段,手段,5,8.教育、學習,59,21,"[[""手段"", [""34179""]]]",ㄕㄡˇ ㄉㄨㄢˋ,shǒuduàn,,,,
4351,手工,手工,5,9.購物、商店,10,56,"[[""手工"", [""34189""]]]",ㄕㄡˇ ㄍㄨㄥ,shǒugōng,,,,
4352,受害,受害,5,12.安全,23,15,"[[""受害"", [""34309""]]]",ㄕㄡˋ ㄏㄞˋ,shòuhài,,,,
4353,守護,守护,5,12.安全,19,46,"[[""守護"", [""34242""]]]",ㄕㄡˇ ㄏㄨˋ,shǒuhù,,,,
4354,收穫,收获,5,核心詞,22,40,"[[""收穫"", [""34111""]]]",ㄕㄡ ㄏㄨㄛˋ,shōuhuò,,,,
4355,受苦,受苦,5,核心詞,17,11,"[[""受苦"", [""34307""]]]",ㄕㄡˋ ㄎㄨˇ,shòukǔ,,,,
4356,手忙腳亂,手忙脚乱,5,核心詞,4,1,"[[""手忙腳亂"", [""34172""]]]",ㄕㄡˇ ㄇㄤˊ ㄐㄧㄠˇ ㄌㄨㄢˋ,shǒumángjiǎoluàn,,,,
4357,壽命,寿命,5,7.身體、醫療,18,16,"[[""壽命"", [""34369""]]]",ㄕㄡˋ ㄇㄧㄥˋ,shòumìng,,,,
4358,手勢,手势,5,核心詞,19,13,"[[""手勢"", [""34214""]]]",ㄕㄡˇ ㄕˋ,shǒushì,,,,
4359,收拾,收拾,5,2.日常起居,26,9,"[[""收拾"", [""34127""]]]",ㄕㄡ ㄕˊ,shōushí,,,,
4360,手腕,手腕,5,7.身體、醫療,19,5,"[[""手腕"", [""34225""]]]",ㄕㄡˇ ㄨㄢˋ,shǒuwàn,,,,
4361,手下,手下,5,3.職業,25,2,"[[""手下"", [""34202""]]]",ㄕㄡˇ ㄒㄧㄚˋ,shǒuxià,,,,
4362,手心,手心,5,7.身體、醫療,7,7,"[[""手心"", [""34204""]]]",ㄕㄡˇ ㄒㄧㄣ,shǒuxīn,,,,
4363,手續,手续,5,核心詞,10,5,"[[""手續"", [""34206""]]]",ㄕㄡˇ ㄒㄩˋ,shǒuxù,,,,
4364,手掌,手掌,5,7.身體、醫療,19,4,"[[""手掌"", [""34210""]]]",ㄕㄡˇ ㄓㄤˇ,shǒuzhǎng,,,,
4365,束,束,5,核心詞,11,6,"[[""束"", [""35419""]]]",ㄕㄨˋ,shù,,,,
4366,屬,属,5,核心詞,81,21,"[[""屬"", [""30647"", ""35395""]]]",ㄕㄨˇ,shǔ,,,,
4367,梳,梳,5,2.日常起居,10,2,"[[""梳"", [""35284""]]]",ㄕㄨ,shū,,,,
4368,書本,书本,5,8.教育、學習,16,15,"[[""書本"", [""35312""]]]",ㄕㄨ ㄅㄣˇ,shūběn,,,,
4369,書籍,书籍,5,8.教育、學習,49,16,"[[""書籍"", [""35329""]]]",ㄕㄨ ㄐㄧˊ,shūjí,,,,
4370,數據,数据,5,17.科技,36,42,"[[""數據"", [""35462""]]]",ㄕㄨˋ ㄐㄩˋ,shùjù,,,,
4371,樹林,树林,5,5.交通、旅遊,27,11,"[[""樹林"", [""35481""]]]",ㄕㄨˋ ㄌㄧㄣˊ,shùlín,,,,
4372,書面,书面,5,8.教育、學習,8,1,"[[""書面"", [""35315""]]]",ㄕㄨ ㄇㄧㄢˋ,shūmiàn,,,,
4373,數目,数目,5,9.購物、商店,26,11,"[[""數目"", [""35459""]]]",ㄕㄨˋ ㄇㄨˋ,shùmù,,,,
4374,暑期,暑期,5,8.教育、學習,3,3,"[[""暑期"", [""35385""]]]",ㄕㄨˇ ㄑㄧˊ,shǔqí,,,,
4375,舒適,舒适,5,核心詞,30,30,"[[""舒適"", [""35275""]]]",ㄕㄨ ㄕˋ,shūshì,,,,
4376,數位,数位,5,17.科技,20,11,"[[""數位"", [""35469""]]]",ㄕㄨˋ ㄨㄟˋ,shùwèi,,,,
4377,書寫,书写,5,8.教育、學習,34,12,"[[""書寫"", [""35336""]]]",ㄕㄨ ㄒㄧㄝˇ,shūxiě,,,,
4378,書信,书信,5,11.公共服務,11,3,"[[""書信"", [""35337""]]]",ㄕㄨ ㄒㄧㄣˋ,shūxìn,,,,
4379,樹葉,树叶,5,13.自然環境,14,18,"[[""樹葉"", [""35491""]]]",ㄕㄨˋ ㄧㄝˋ,shùyè,,,,
4380,屬於,属于,5,核心詞,141,157,"[[""屬於"", [""35402""]]]",ㄕㄨˇ ㄩˊ,shǔyú,,,,
4381,樹枝,树枝,5,核心詞,26,13,"[[""樹枝"", [""35484""]]]",ㄕㄨˋ ㄓ,shùzhī,,,,
4382,摔,摔,5,核心詞,22,14,"[[""摔"", [""35567""]]]",ㄕㄨㄞ,shuāi,,,,
4383,摔跤,摔跤,5,7.身體、醫療,4,2,"[[""摔跤"", [""35571""]]]",ㄕㄨㄞ ㄐㄧㄠ,shuāijiāo,,,,
4384,率領,率领,5,核心詞,51,7,"[[""率領"", [""35582""]]]",ㄕㄨㄞˋ ㄌㄧㄥˇ,shuàilǐng,,,,
4385,雙胞胎,双胞胎,5,核心詞,13,7,"[[""雙胞胎"", [""35802""]]]",ㄕㄨㄤ ㄅㄠ ㄊㄞ,shuāngbāotāi,,,,
4386,雙親,双亲,5,核心詞,12,2,"[[""雙親"", [""35819""]]]",ㄕㄨㄤ ㄑㄧㄣ,shuāngqīn,,,,
4387,稅,税,5,9.購物、商店,10,14,"[[""稅"", [""35716""]]]",ㄕㄨㄟˋ,shuì,,,,
4388,水分,水分,5,7.身體、醫療,24,45,"[[""水分"", [""35609""]]]",ㄕㄨㄟˇ ㄈㄣˋ ,shuǐfèn,,,,
4388,水份,水份,5,7.身體、醫療,24,45,[],ㄕㄨㄟˇ ㄈㄣˋ ,shuǐfèn,,,,
4389,說服,说服,5,核心詞,49,21,"[[""說服"", [""35732""]]]",ㄕㄨㄟˋ ㄈㄨˊ,shuìfú,,,,
4390,水溝,水沟,5,2.日常起居,7,10,"[[""水溝"", [""35639""]]]",ㄕㄨㄟˇ ㄍㄡ,shuǐgōu,,,,
4391,水管,水管,5,2.日常起居,7,19,"[[""水管"", [""35644""]]]",ㄕㄨㄟˇ ㄍㄨㄢˇ,shuǐguǎn,,,,
4392,水平,水平,5,4.休閒、娛樂,18,13,"[[""水平"", [""35596""]]]",ㄕㄨㄟˇ ㄆㄧㄥˊ,shuǐpíng,,,,
4393,水災,水灾,5,12.安全,5,48,"[[""水災"", [""35695""]]]",ㄕㄨㄟˇ ㄗㄞ,shuǐzāi,,,,
4394,稅制,税制,5,14.社會,2,1,"[[""稅制"", [""35726""]]]",ㄕㄨㄟˋ ㄓˋ,shuìzhì,,,,
4395,順,顺,5,核心詞,50,64,"[[""順"", [""35759""]]]",ㄕㄨㄣˋ,shùn,,,,
4396,順道,顺道,5,核心詞,5,2,"[[""順道"", [""35765""]]]",ㄕㄨㄣˋ ㄉㄠˋ,shùndào,,,,
4397,順序,顺序,5,核心詞,31,7,"[[""順序"", [""35776""]]]",ㄕㄨㄣˋ ㄒㄩˋ,shùnxù,,,,
4398,順眼,顺眼,5,核心詞,6,3,"[[""順眼"", [""35789""]]]",ㄕㄨㄣˋ ㄧㄢˇ,shùnyǎn,,,,
4399,說謊,说谎,5,12.安全,21,16,"[[""說謊"", [""35530""]]]",ㄕㄨㄛ ㄏㄨㄤˇ,shuōhuǎng,,,,
4400,碩士,硕士,5,8.教育、學習,16,13,"[[""碩士"", [""35552""]]]",ㄕㄨㄛˋ ㄕˋ,shuòshì,,,,
4401,寺,寺,5,15.文化,17,10,"[[""寺"", [""38685""]]]",ㄙˋ,sì,,,,
4402,私底下,私底下,5,核心詞,23,10,"[[""私底下"", [""38508""]]]",ㄙ ㄉㄧˇ ㄒㄧㄚˋ/ㄙ ㄒㄧㄚˋ,sīdǐxià,,,,
4402,私下,私下,5,核心詞,23,10,"[[""私下"", [""38520""]]]",ㄙ ㄉㄧˇ ㄒㄧㄚˋ/ㄙ ㄒㄧㄚˋ,sīxià,,,,
4403,四方,四方,5,核心詞,10,4,"[[""四方"", [""38649""]]]",ㄙˋ ㄈㄤ,sìfāng,,,,
4404,似乎,似乎,5,核心詞,382,90,"[[""似乎"", [""38690""]]]",ㄙˋ ㄏㄨ/ㄙˋ,sìhū,,,,
4404,似,似,5,核心詞,382,90,"[[""似"", [""38689""]]]",ㄙˋ ㄏㄨ/ㄙˋ,sì,,,,
4405,私立,私立,5,8.教育、學習,10,7,"[[""私立"", [""38511""]]]",ㄙ ㄌㄧˋ,sīlì,,,,
4406,寺廟,寺庙,5,15.文化,10,12,"[[""寺廟"", [""38686""]]]",ㄙˋ ㄇㄧㄠˋ,sìmiào,,,,
4407,思念,思念,5,16.情緒、態度,14,13,"[[""思念"", [""38540""]]]",ㄙ ㄋㄧㄢˋ,sīniàn,,,,
4408,私人,私人,5,1.個人資料,42,13,"[[""私人"", [""38531""]]]",ㄙ ㄖㄣˊ,sīrén,,,,
4409,私事,私事,5,核心詞,4,1,"[[""私事"", [""38527""]]]",ㄙ ㄕˋ,sīshì,,,,
4410,思想,思想,5,8.教育、學習,154,32,"[[""思想"", [""38549""]]]",ㄙ ㄒㄧㄤˇ,sīxiǎng,,,,
4411,蒐集,搜集,5,核心詞,30,19,"[[""蒐集"", [""38841""]]]",ㄙㄡ ㄐㄧˊ,sōují,,,,
4412,搜尋,搜寻,5,17.科技,36,16,"[[""搜尋"", [""38828""]]]",ㄙㄡ ㄒㄩㄣˊ,sōuxún,,,,
4413,俗話,俗话,5,15.文化,4,3,"[[""俗話"", [""39009""]]]",ㄙㄨˊ ㄏㄨㄚˋ,súhuà,,,,
4414,訴苦,诉苦,5,核心詞,5,1,"[[""訴苦"", [""39067""]]]",ㄙㄨˋ ㄎㄨˇ,sùkǔ,,,,
4415,俗氣,俗气,5,核心詞,3,1,"[[""俗氣"", [""39010""]]]",ㄙㄨˊ ㄑㄧˋ,súqì,,,,
4416,宿醉,宿醉,5,7.身體、醫療,2,0,"[[""宿醉"", [""39048""]]]",ㄙㄨˋ ㄗㄨㄟˋ,sùzuì,,,,
4417,算命,算命,5,15.文化,8,4,"[[""算命"", [""39244""]]]",ㄙㄨㄢˋ ㄇㄧㄥˋ,suànmìng,,,,
4418,痠痛,酸痛,5,7.身體、醫療,8,5,"[[""痠痛"", [""39229""]]]",ㄙㄨㄢ ㄊㄨㄥˋ,suāntòng,,,,
4419,算帳,算帐,5,核心詞,3,1,"[[""算帳"", [""39248""]]]",ㄙㄨㄢˋ ㄓㄤˋ,suànzhàng,,,,
4420,碎,碎,5,核心詞,20,22,"[[""碎"", [""39210""]]]",ㄙㄨㄟˋ,suì,,,,
4421,隨地,随地,5,核心詞,9,8,"[[""隨地"", [""39175""]]]",ㄙㄨㄟˊ ㄉㄧˋ,suídì,,,,
4422,隨機,随机,5,核心詞,19,4,"[[""隨機"", [""39179""]]]",ㄙㄨㄟˊ ㄐㄧ,suíjī,,,,
4423,隨口,随口,5,核心詞,7,1,"[[""隨口"", [""39176""]]]",ㄙㄨㄟˊ ㄎㄡˇ,suíkǒu,,,,
4424,隨身,随身,5,核心詞,15,15,"[[""隨身"", [""39190""]]]",ㄙㄨㄟˊ ㄕㄣ,suíshēn,,,,
4425,隨手,随手,5,核心詞,13,15,"[[""隨手"", [""39189""]]]",ㄙㄨㄟˊ ㄕㄡˇ,suíshǒu,,,,
4426,歲數,岁数,5,1.個人資料,4,2,"[[""歲數"", [""39222""]]]",ㄙㄨㄟˋ ㄕㄨˋ,suìshù,,,,
4427,隨意,随意,5,核心詞,24,9,"[[""隨意"", [""39197""]]]",ㄙㄨㄟˊ ㄧˋ,suíyì,,,,
4428,歲月,岁月,5,核心詞,35,32,"[[""歲月"", [""39224""]]]",ㄙㄨㄟˋ ㄩㄝˋ,suìyuè,,,,
4429,隨著,随着,5,核心詞,126,134,[],ㄙㄨㄟˊ ˙ㄓㄜ,suízhe,,,,
4430,損壞,损坏,5,7.身體、醫療,6,7,"[[""損壞"", [""39265""]]]",ㄙㄨㄣˇ ㄏㄨㄞˋ,sǔnhuài,,,,
4431,損失,损失,5,核心詞,40,62,"[[""損失"", [""39267""]]]",ㄙㄨㄣˇ ㄕ,sǔnshī,,,,
4432,所謂,所谓,5,核心詞,211,306,"[[""所謂"", [""39135""]]]",ㄙㄨㄛˇ ㄨㄟˋ,suǒwèi,,,,
4433,縮小,缩小,5,核心詞,14,18,"[[""縮小"", [""39115""]]]",ㄙㄨㄛ ㄒㄧㄠˇ,suōxiǎo,,,,
4434,踏,踏,5,核心詞,15,9,"[[""踏"", [""9940""]]]",ㄊㄚˋ,tà,,,,
4435,塔,塔,5,5.交通、旅遊,24,47,"[[""塔"", [""9931""]]]",ㄊㄚˇ,tǎ,,,,
4436,塌,塌,5,13.自然環境,4,6,"[[""塌"", [""9928""]]]",ㄊㄚ,tā,,,,
4437,他人,他人,5,核心詞,105,13,"[[""他人"", [""9921""]]]",ㄊㄚ ㄖㄣˊ,tārén,,,,
4438,太空,太空,5,17.科技,17,28,"[[""太空"", [""10101""]]]",ㄊㄞˋ ㄎㄨㄥ,tàikōng,,,,
4439,太空人,太空人,5,17.科技,4,5,"[[""太空人"", [""10107""]]]",ㄊㄞˋ ㄎㄨㄥ ㄖㄣˊ,tàikōngrén,,,,
4440,太平洋,太平洋,5,13.自然環境,16,47,[],ㄊㄞˋ ㄆㄧㄥˊ ㄧㄤˊ,tàipíngyáng,,,,
4441,抬頭,抬头,5,核心詞,40,12,"[[""抬頭"", [""10047""]]]",ㄊㄞˊ ㄊㄡˊ,táitóu,,,,
4442,嘆,叹,5,核心詞,44,1,"[[""嘆"", [""10577""]]]",ㄊㄢˋ,tàn,,,,
4442,歎,叹,5,核心詞,44,1,"[[""歎"", [""10582""]]]",ㄊㄢˋ,tàn,,,,
4443,炭,炭,5,核心詞,5,16,"[[""炭"", [""10528""]]]",ㄊㄢˋ,tàn,,,,
4444,貪,贪,5,14.社會,20,28,"[[""貪"", [""10417""]]]",ㄊㄢ,tān,,,,
4445,坦白,坦白,5,核心詞,20,17,"[[""坦白"", [""10512""]]]",ㄊㄢˇ ㄅㄞˊ,tǎnbái,,,,
4446,談話,谈话,5,核心詞,73,10,"[[""談話"", [""10475""]]]",ㄊㄢˊ ㄏㄨㄚˋ,tánhuà,,,,
4447,談論,谈论,5,核心詞,35,7,"[[""談論"", [""10470""]]]",ㄊㄢˊ ㄌㄨㄣˋ,tánlùn,,,,
4448,嘆氣,叹气,5,核心詞,5,3,"[[""嘆氣"", [""10579""]]]",ㄊㄢˋ ㄑㄧˋ,tànqì,,,,
4449,探討,探讨,5,8.教育、學習,55,34,"[[""探討"", [""10546""]]]",ㄊㄢˋ ㄊㄠˇ,tàntǎo,,,,
4450,貪心,贪心,5,核心詞,5,6,"[[""貪心"", [""10432""]]]",ㄊㄢ ㄒㄧㄣ,tānxīn,,,,
4451,彈性,弹性,5,2.日常起居,42,19,"[[""彈性"", [""10492""]]]",ㄊㄢˊ ㄒㄧㄥˋ,tánxìng,,,,
4452,毯子,毯子,5,5.交通、旅遊,9,6,"[[""毯子"", [""10527""]]]",ㄊㄢˇ ˙ㄗ,tǎnzi,,,,
4453,堂,堂,5,8.教育、學習,33,34,"[[""堂"", [""10622""]]]",ㄊㄤˊ,táng,,,,
4454,討,讨,5,12.安全,21,10,"[[""討"", [""10233""]]]",ㄊㄠˇ,tǎo,,,,
4455,逃避,逃避,5,12.安全,41,12,"[[""逃避"", [""10188""]]]",ㄊㄠˊ ㄅㄧˋ,táobì,,,,
4456,套房,套房,5,2.日常起居,4,4,"[[""套房"", [""10248""]]]",ㄊㄠˋ ㄈㄤˊ,tàofáng,,,,
4457,逃跑,逃跑,5,12.安全,16,2,"[[""逃跑"", [""10190""]]]",ㄊㄠˊ ㄆㄠˇ,táopǎo,,,,
4458,逃生,逃生,5,12.安全,6,9,"[[""逃生"", [""10204""]]]",ㄊㄠˊ ㄕㄥ,táoshēng,,,,
4459,桃子,桃子,5,10.餐飲、烹飪,5,3,"[[""桃子"", [""10182""]]]",ㄊㄠˊ ˙ㄗ,táozi,,,,
4460,特產,特产,5,10.餐飲、烹飪,4,6,"[[""特產"", [""10020""]]]",ㄊㄜˋ ㄔㄢˇ,tèchǎn,,,,
4461,特地,特地,5,核心詞,20,28,"[[""特地"", [""9980""]]]",ㄊㄜˋ ㄉㄧˋ,tèdì,,,,
4462,特定,特定,5,核心詞,72,18,"[[""特定"", [""9982""]]]",ㄊㄜˋ ㄉㄧㄥˋ,tèdìng,,,,
4463,特殊,特殊,5,核心詞,103,117,"[[""特殊"", [""10025""]]]",ㄊㄜˋ ㄕㄨ,tèshū,,,,
4464,特有,特有,5,核心詞,18,18,"[[""特有"", [""10034""]]]",ㄊㄜˋ ㄧㄡˇ,tèyǒu,,,,
4465,特徵,特征,5,核心詞,45,25,"[[""特徵"", [""10015""]]]",ㄊㄜˋ ㄓㄥ,tèzhēng,,,,
4466,特質,特质,5,1.個人資料,95,30,"[[""特質"", [""10012""]]]",ㄊㄜˋ ㄓˊ,tèzhí,,,,
4467,疼愛,疼爱,5,核心詞,12,10,"[[""疼愛"", [""10662""]]]",ㄊㄥˊ ㄞˋ,téng'ài,,,,
4468,替代,替代,5,核心詞,21,15,"[[""替代"", [""10847""]]]",ㄊㄧˋ ㄉㄞˋ,tìdài,,,,
4469,體會,体会,5,核心詞,41,68,"[[""體會"", [""10791""]]]",ㄊㄧˇ ㄏㄨㄟˋ,tǐhuì,,,,
4470,提及,提及,5,核心詞,23,3,[],ㄊㄧˊ ㄐㄧˊ,tíjí,,,,
4471,提前,提前,5,核心詞,12,10,"[[""提前"", [""10724""]]]",ㄊㄧˊ ㄑㄧㄢˊ,tíqián,,,,
4472,體貼,体贴,5,核心詞,17,12,"[[""體貼"", [""10781""]]]",ㄊㄧˇ ㄊㄧㄝ,tǐtiē,,,,
4473,提問,提问,5,8.教育、學習,13,1,[],ㄊㄧˊ ㄨㄣˋ,tíwèn,,,,
4474,體溫,体温,5,7.身體、醫療,13,9,"[[""體溫"", [""10816""]]]",ㄊㄧˇ ㄨㄣ,tǐwēn,,,,
4475,體型,体型,5,7.身體、醫療,12,7,"[[""體型"", [""10799""]]]",ㄊㄧˇ ㄒㄧㄥˊ,tǐxíng,,,,
4476,體驗,体验,5,核心詞,59,110,"[[""體驗"", [""10812""]]]",ㄊㄧˇ ㄧㄢˋ,tǐyàn,,,,
4477,體育,体育,5,8.教育、學習,12,15,"[[""體育"", [""10818""]]]",ㄊㄧˇ ㄩˋ,tǐyù,,,,
4478,提早,提早,5,3.職業,17,28,"[[""提早"", [""10740""]]]",ㄊㄧˊ ㄗㄠˇ,tízǎo,,,,
4479,添,添,5,核心詞,17,12,"[[""添"", [""11241""]]]",ㄊㄧㄢ,tiān,,,,
4480,天才,天才,5,8.教育、學習,28,6,"[[""天才"", [""11214""]]]",ㄊㄧㄢ ㄘㄞˊ,tiāncái,,,,
4481,田地,田地,5,2.日常起居,14,22,"[[""田地"", [""11250""]]]",ㄊㄧㄢˊ ㄉㄧˋ,tiándì,,,,
4482,天賦,天赋,5,核心詞,20,7,"[[""天賦"", [""11089""]]]",ㄊㄧㄢ ㄈㄨˋ,tiānfù,,,,
4483,天黑,天黑,5,核心詞,11,6,[],ㄊㄧㄢ ㄏㄟ,tiānhēi,,,,
4484,天亮,天亮,5,核心詞,11,5,"[[""天亮"", [""11114""]]]",ㄊㄧㄢ ㄌㄧㄤˋ,tiānliàng,,,,
4485,甜美,甜美,5,10.餐飲、烹飪,13,7,"[[""甜美"", [""11272""]]]",ㄊㄧㄢˊ ㄇㄟˇ,tiánměi,,,,
4486,甜蜜,甜蜜,5,核心詞,14,9,"[[""甜蜜"", [""11273""]]]",ㄊㄧㄢˊ ㄇㄧˋ,tiánmì,,,,
4487,天然,天然,5,10.餐飲、烹飪,21,118,"[[""天然"", [""11196""]]]",ㄊㄧㄢ ㄖㄢˊ,tiānrán,,,,
4488,天使,天使,5,15.文化,35,14,"[[""天使"", [""11188""]]]",ㄊㄧㄢ ㄕˇ,tiānshǐ,,,,
4489,天堂,天堂,5,15.文化,27,22,"[[""天堂"", [""11097""]]]",ㄊㄧㄢ ㄊㄤˊ,tiāntáng,,,,
4490,天下,天下,5,14.社會,166,42,"[[""天下"", [""11153""]]]",ㄊㄧㄢ ㄒㄧㄚˋ,tiānxià,,,,
4491,天性,天性,5,1.個人資料,18,6,"[[""天性"", [""11169""]]]",ㄊㄧㄢ ㄒㄧㄥˋ,tiānxìng,,,,
4492,田野,田野,5,5.交通、旅遊,21,12,"[[""田野"", [""11262""]]]",ㄊㄧㄢˊ ㄧㄝˇ,tiányě,,,,
4493,天災,天灾,5,5.交通、旅遊,5,46,"[[""天災"", [""11208""]]]",ㄊㄧㄢ ㄗㄞ,tiānzāi,,,,
4494,天真,天真,5,核心詞,23,10,"[[""天真"", [""11174""]]]",ㄊㄧㄢ ㄓㄣ,tiānzhēn,,,,
4495,天主教,天主教,5,1.個人資料,13,28,"[[""天主教"", [""11181""]]]",ㄊㄧㄢ ㄓㄨˇ ㄐㄧㄠˋ,tiānzhǔjiào,,,,
4496,調,调,5,10.餐飲、烹飪,23,35,"[[""調"", [""10983""]]]",ㄊㄧㄠˊ,tiáo,,,,
4497,挑剔,挑剔,5,核心詞,12,3,"[[""挑剔"", [""10955""]]]",ㄊㄧㄠ ㄊㄧ,tiāotī,,,,
4498,調味,调味,5,10.餐飲、烹飪,5,6,"[[""調味"", [""11020""]]]",ㄊㄧㄠˊ ㄨㄟˋ,tiáowèi,,,,
4499,挑選,挑选,5,核心詞,28,20,"[[""挑選"", [""10959""]]]",ㄊㄧㄠ ㄒㄩㄢˇ,tiāoxuǎn,,,,
4500,鐵馬,铁马,5,5.交通、旅遊,1,1,"[[""鐵馬"", [""10878""]]]",ㄊㄧㄝˇ ㄇㄚˇ,tiěmǎ,,,,
4501,挺,挺,5,核心詞,48,33,"[[""挺"", [""11381""]]]",ㄊㄧㄥˇ,tǐng,,,,
4502,聽從,听从,5,核心詞,16,3,"[[""聽從"", [""11329""]]]",ㄊㄧㄥ ㄘㄨㄥˊ,tīngcóng,,,,
4503,停頓,停顿,5,16.情緒、態度,21,3,"[[""停頓"", [""11355""]]]",ㄊㄧㄥˊ ㄉㄨㄣˋ,tíngdùn,,,,
4504,聽覺,听觉,5,7.身體、醫療,17,10,"[[""聽覺"", [""11316""]]]",ㄊㄧㄥ ㄐㄩㄝˊ,tīngjué,,,,
4505,停留,停留,5,核心詞,28,23,"[[""停留"", [""11356""]]]",ㄊㄧㄥˊ ㄌㄧㄡˊ,tíngliú,,,,
4506,庭園,庭园,5,2.日常起居,4,3,"[[""庭園"", [""11342""]]]",ㄊㄧㄥˊ ㄩㄢˊ,tíngyuán,,,,
4507,庭院,庭院,5,2.日常起居,12,6,"[[""庭院"", [""11343""]]]",ㄊㄧㄥˊ ㄩㄢˋ,tíngyuàn,,,,
4508,聽眾,听众,5,8.教育、學習,26,6,"[[""聽眾"", [""11325""]]]",ㄊㄧㄥ ㄓㄨㄥˋ,tīngzhòng,,,,
4509,銅,铜,5,核心詞,19,12,"[[""銅"", [""12028""]]]",ㄊㄨㄥˊ,tóng,,,,
4510,桶,桶,5,10.餐飲、烹飪,18,42,"[[""桶"", [""12079""]]]",ㄊㄨㄥˇ,tǒng,,,,
4511,同伴,同伴,5,核心詞,20,9,"[[""同伴"", [""11948""]]]",ㄊㄨㄥˊ ㄅㄢˋ,tóngbàn,,,,
4512,通風,通风,5,2.日常起居,6,19,"[[""通風"", [""11867""]]]",ㄊㄨㄥ ㄈㄥ,tōngfēng,,,,
4513,同行,同行,5,3.職業,18,3,"[[""同行"", [""11980"", ""11995""]]]",ㄊㄨㄥˊ ㄏㄤˊ,tóngháng,,,,
4514,痛恨,痛恨,5,16.情緒、態度,16,1,"[[""痛恨"", [""12116""]]]",ㄊㄨㄥˋ ㄏㄣˋ,tònghèn,,,,
4515,統計,统计,5,8.教育、學習,42,91,"[[""統計"", [""12088""]]]",ㄊㄨㄥˇ ㄐㄧˋ,tǒngjì,,,,
4516,痛哭,痛哭,5,核心詞,11,1,"[[""痛哭"", [""12111""]]]",ㄊㄨㄥˋ ㄎㄨ,tòngkū,,,,
4517,痛快,痛快,5,核心詞,10,1,"[[""痛快"", [""12115""]]]",ㄊㄨㄥˋ ㄎㄨㄞˋ,tòngkuài,,,,
4518,同理,同理,5,核心詞,9,3,"[[""同理"", [""11972""]]]",ㄊㄨㄥˊ ㄌㄧˇ,tónglǐ,,,,
4519,痛罵,痛骂,5,16.情緒、態度,4,0,[],ㄊㄨㄥˋ ㄇㄚˋ,tòngmà,,,,
4520,同年,同年,5,核心詞,20,6,"[[""同年"", [""11967""]]]",ㄊㄨㄥˊ ㄋㄧㄢˊ,tóngnián,,,,
4521,通俗,通俗,5,8.教育、學習,17,3,"[[""通俗"", [""11937""]]]",ㄊㄨㄥ ㄙㄨˊ,tōngsú,,,,
4522,通通,通通,5,核心詞,8,54,"[[""通通"", [""11875""]]]",ㄊㄨㄥ ㄊㄨㄥ,tōngtōng,,,,
4523,通往,通往,5,5.交通、旅遊,26,10,"[[""通往"", [""11940""]]]",ㄊㄨㄥ ㄨㄤˇ,tōngwǎng,,,,
4524,同鄉,同乡,5,1.個人資料,7,2,"[[""同鄉"", [""11993""]]]",ㄊㄨㄥˊ ㄒㄧㄤ,tóngxiāng,,,,
4525,同行,同行,5,核心詞,18,3,"[[""同行"", [""11980"", ""11995""]]]",ㄊㄨㄥˊ ㄒㄧㄥˊ,tóngxíng,,,,
4526,同性戀,同性恋,5,14.社會,17,2,"[[""同性戀"", [""11997""]]]",ㄊㄨㄥˊ ㄒㄧㄥˋ ㄌㄧㄢˋ,tóngxìngliàn,,,,
4527,通訊,通讯,5,17.科技,22,8,"[[""通訊"", [""11913""]]]",ㄊㄨㄥ ㄒㄩㄣˋ,tōngxùn,,,,
4528,通用,通用,5,3.職業,18,3,"[[""通用"", [""11942""]]]",ㄊㄨㄥ ㄩㄥˋ,tōngyòng,,,,
4529,同志,同志,5,14.社會,22,1,"[[""同志"", [""12001""]]]",ㄊㄨㄥˊ ㄓˋ,tóngzhì,,,,
4530,統治,统治,5,14.社會,79,34,"[[""統治"", [""12090""]]]",ㄊㄨㄥˇ ㄓˋ,tǒngzhì,,,,
4531,透,透,5,核心詞,25,22,"[[""透"", [""10396""]]]",ㄊㄡˋ,tòu,,,,
4532,透過,透过,5,核心詞,238,337,"[[""透過"", [""10403""]]]",ㄊㄡˋ ㄍㄨㄛˋ,tòuguò,,,,
4533,偷看,偷看,5,核心詞,7,6,[],ㄊㄡ ㄎㄢˋ,tōukàn,,,,
4534,偷懶,偷懒,5,核心詞,5,12,"[[""偷懶"", [""10273""]]]",ㄊㄡ ㄌㄢˇ,tōulǎn,,,,
